request_id,timestamp,success,ttft,total_time,tokens_generated,tokens_per_sec,prompt_length,error,workload,model,target
1762762141621517,2025-11-10T08:09:58.933432,True,47.18596959114075,57.31191086769104,76,1.3260768808677807,38,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762141672728,2025-11-10T08:10:30.507287,True,47.37997770309448,88.83454656600952,315,3.5459178008629295,13,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762141723948,2025-11-10T08:10:00.959505,True,48.08678603172302,59.23554229736328,83,1.4011857878052132,19,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762141775322,2025-11-10T08:09:58.836615,True,48.94007420539856,57.061272621154785,55,0.9638761540626665,38,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762141826701,2025-11-10T08:10:18.872490,True,48.889240026474,77.04578042030334,221,2.8684244457566868,13,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762141877768,2025-11-10T08:09:58.987301,True,48.836859941482544,57.109522342681885,61,1.0681230992263175,19,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762141928855,2025-11-10T08:10:00.336380,True,48.909425020217896,58.407517433166504,74,1.2669602005371206,38,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762141979834,2025-11-10T08:10:33.253210,True,48.85672116279602,91.27336835861206,326,3.5716880604115495,13,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762142031230,2025-11-10T08:10:03.020176,True,52.66555905342102,60.98894000053406,64,1.049370590789733,19,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762142082295,2025-11-10T08:10:02.390359,True,53.07598423957825,60.30802369117737,56,0.9285663262116215,38,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762142133773,2025-11-10T08:10:22.871998,True,53.53055739402771,80.73821592330933,209,2.5886130577683617,13,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
